Type,Name,Address,State,Phone_number,Notes,latitude,longitude,FIPS
Obstetrics & Gynecology,Michelle K Funk WHNP-BC,"10521 Rosehaven St, Fairfax, VA 22030",VA,703-281-5000,,,,
Obstetrics & Gynecology,Rachana V Garde M.D.,"3299 Woodburn Rd, Suite 480, Annandale, VA 22003",VA,703-876-0734,,,,
Obstetrics & Gynecology,Paola A Gehrig MD,"1001 E Leigh St, Richmond, VA 23298",VA,804-828-9080,,,,
Obstetrics & Gynecology,Francisco M Irianni Md,"1820 W Plaza Dr, Winchester, VA 22601",VA,540-662-6092,,,,
Obstetrics & Gynecology,George M Kemp Md Pc,"1120 First Colonial Rd, Suite 202, Virginia Beach, VA 23454",VA,757-481-0327,,,,
Obstetrics & Gynecology,John W Ghramm MD,"440 W Jubal Early Drive, Suite 240, Winchester, VA 22601",VA,540-450-2706,,,,
Obstetrics & Gynecology,Joseph G Gianfortoni M.D.,"7603 Forest Ave, Suite 204, Richmond, VA 23229",VA,804-673-2273,,,,
Obstetrics & Gynecology,Carol C Gibson NURSE PRACTITIONER,"401 Carpenter Rd, Arlington, VA 22211",VA,703-696-3552,,,,
Obstetrics & Gynecology,Laura P Gogia MD,"648 Hospital Rd, Suite B-305, Tappahannock, VA 22560",VA,804-443-6240,,,,
Obstetrics & Gynecology,Aaron Goldberg MD,"1250 E Marshall St, Ob/Gyn, Richmond, VA 23298",VA,804-828-4409,,,,
Obstetrics & Gynecology,Luis M Gomez M.D.,"8081 Innovation Park Dr Ste 301, Fairfax, VA 22031",VA,703-698-5350,,,,
Obstetrics & Gynecology,"Elizabeth S Goodiel C.R.N.F.A,M.S.N.,CNM","3650 Joseph Siewick Dr, Suite 203, Fairfax, VA 22033",VA,703-391-1500,,,,
Obstetrics & Gynecology,Alessandro Ghidini MD,"4320 Seminary Road, Inova Alexandria Hospital Perinatal Diagnostic Center, Alexandria, VA 22304",VA,703-504-7868,,,,
Superfund Site,SUFFOLK CITY LANDFILL,"UNOBTAINABLE, SUFFOLK, VA 23434",VA,,Deleted from the Final NPL,36.6784,-76.5839,51800
Superfund Site,DIXIE CAVERNS COUNTY LANDFILL,"RTE 778, SALEM, VA 24153",VA,,Deleted from the Final NPL,37.259719,-80.193611,51161
Superfund Site,FIRST PIEDMONT CORP. ROCK QUARRY (ROUTE 719),"RTE 360 STATE RD 719, PITTSYLVANIA COUNTY, VA 24540",VA,,Deleted from the Final NPL,36.665831,-79.348611,51143
Superfund Site,U.S. TITANIUM,"RTE 151, PINEY RIVER, VA 22964",VA,,Currently on the Final NPL,37.708331,-79.016669,51125
Superfund Site,CHISMAN CREEK,"WOLF TRAP RD, YORK COUNTY, VA 23692",VA,,Currently on the Final NPL,37.177,-76.4631,51199
Superfund Site,MATTHEWS ELECTROPLATING,"ROUTE 796, ROANOKE, VA 24153",VA,,Deleted from the Final NPL,37.2569,-80.1675,51161
Superfund Site,HIDDEN LANE LANDFILL,"OFF OF PERSIMMON LN, ~3/4 MILE N OF RT 7, Sterling, VA 20165",VA,,Currently on the Final NPL,39.056131,-77.424175,51107
Superfund Site,RHINEHART TIRE FIRE DUMP,"MT FALLS, FREDERICK COUNTY, VA 22602",VA,,Deleted from the Final NPL,39.188333,-78.310429,51069
Superfund Site,3975 ELM AVE SITE,"3971-75 ELM AVENUE, PORTSMOUTH CITY, VA 23704",VA,,Site is Part of NPL Site,,,51740
Superfund Site,"ATLANTIC WOOD INDUSTRIES, INC.","3950 ELM ST, PORTSMOUTH, VA 23704",VA,,Currently on the Final NPL,36.8065,-76.299,51740
Superfund Site,MARINE CORPS COMBAT DEVELOPMENT COMMAND,"5TH STREET, QUANTICO, VA 22134",VA,,Currently on the Final NPL,38.521667,-77.29,51153
Superfund Site,NORFOLK NAVAL SHIPYARD,"VICTORY BOULEVARD, PORTSMOUTH, VA 23709",VA,,Currently on the Final NPL,36.821944,-76.294722,51740
Superfund Site,ABEX CORP.,"RANDOLPH + GREEN ST, PORTSMOUTH, VA 23704",VA,,Currently on the Final NPL,36.8265,-76.3045,51740
Superfund Site,NWS YORKTOWN - CHEATHAM ANNEX,"CHEATHAM ANNEX, NAVAL SUPPLY CENTER, YORKTOWN, VA 23185",VA,,Currently on the Final NPL,37.284722,-76.6075,51199
Superfund Site,ST. JULIENS CREEK ANNEX (U.S. NAVY),"VICTORY BOULEVARD, CHESAPEAKE, VA 23323",VA,,Currently on the Final NPL,36.794167,-76.312222,51550
Superfund Site,NAVAL AMPHIBIOUS BASE LITTLE CREEK,"SHORE DRIVE (U.S. ROUTE 60), VIRGINIA BEACH, VA 23455",VA,,Currently on the Final NPL,36.906111,-76.147778,51810
Superfund Site,NORFOLK NAVAL BASE (SEWELLS POINT NAVAL COMPLEX),"HELMICK ST, NORFOLK, VA 23511",VA,,Currently on the Final NPL,36.940278,-76.300278,51710
Superfund Site,FORT EUSTIS (US ARMY),"END OF MULBERRY ISLAND, NEWPORT NEWS, VA 23604",VA,,Currently on the Final NPL,37.105,-76.568332,51700
Superfund Site,NAVAL SURFACE WARFARE CENTER - DAHLGREN,"2 MI E OF INTER 301 & 206, DAHLGREN, VA 22448",VA,,Currently on the Final NPL,38.326667,-77.026944,51099
Superfund Site,NAVAL WEAPONS STATION - YORKTOWN,"US NAVAL WEAPONS STA, YORKTOWN, VA 23690",VA,,Currently on the Final NPL,37.245833,-76.588889,51199
Superfund Site,LANGLEY AIR FORCE BASE/NASA LANGLEY RESEARCH CENTER,"OFF STATE HIGHWAY 187 , HAMPTON, VA 23665",VA,,Currently on the Final NPL,37.069999,-76.358611,51199
Superfund Site,PECK IRON AND METAL,"3850 ELM AVENUE, PORTSMOUTH, VA 23704",VA,,Currently on the Final NPL,36.809464,-76.308822,51740
Superfund Site,ST. JULIEN'S CREEK,"300  FEET FROM ANNEX, CHESAPEAKE, VA 23323",VA,,Site is Part of NPL Site,36.79416,-76.31222,51550
Superfund Site,DEFENSE GENERAL SUPPLY CENTER (DLA),"JEFFERSON DAVIS HGY, CHESTERFIELD COUNTY, VA 23237",VA,,Currently on the Final NPL,37.4189,-77.4485,51041
Superfund Site,"H & H INC., BURN PIT","10 MILES N RTE 33, FARRINGTON, VA 23192",VA,,Currently on the Final NPL,37.7243,-77.5857,51085
Superfund Site,FORMER NANSEMOND ORDNANCE DEPOT,"STATE ROUTE 135, SUFFOLK, VA 23435",VA,,Currently on the Final NPL,36.899722,-76.434722,51800
Superfund Site,BUCKINGHAM COUNTY LANDFILL,"ST RTE 640 W OF US RTE 15, BUCKINGHAM, VA 23936",VA,,Currently on the Final NPL,37.514169,-78.516669,51029
Superfund Site,SAUNDERS SUPPLY CO.,"KINGS HWY BY CRITTENDEN & GODW, CHUCKATUCK, VA 23432",VA,,Currently on the Final NPL,36.86055,-76.581669,51800
Superfund Site,GREENWOOD CHEMICAL CO.,"PO BOX 26 OFF STATE RTE 690, NEWTOWN, VA 22943",VA,,Currently on the Final NPL,38.044719,-78.786389,51003
Superfund Site,SALTVILLE WASTE DISPOSAL PONDS,"168 PERRYVILLE RD, SALTVILLE, VA 24370",VA,,Currently on the Final NPL,36.883339,-81.783331,51173
Superfund Site,L.A. CLARKE & SON,"ROUTE 608, SPOTSYLVANIA, VA 22408",VA,,Currently on the Final NPL,38.236111,-77.4325,51177
Superfund Site,"ARROWHEAD ASSOCIATES, INC./SCOVILL CORP.","RTE 3, MONTROSS, VA 22520",VA,,Currently on the Final NPL,38.086669,-76.791111,51193
Superfund Site,"C & R BATTERY CO., INC.","1320 BELLWOOD RD, CHESTERFIELD COUNTY, VA 23237",VA,,Deleted from the Final NPL,37.418,-77.415,51041
Superfund Site,"CULPEPER WOOD PRESERVERS, INC.","RTE 666, CULPEPER, VA 22701",VA,,Currently on the Final NPL,38.483331,-77.96,51047
Superfund Site,"AVTEX FIBERS, INC.","404 KENDRICK LANE, FRONT ROYAL, VA 22630",VA,,Currently on the Final NPL,38.925561,-78.211669,51187
Superfund Site,"RENTOKIL, INC. (VIRGINIA WOOD PRESERVING DIVISION)","OAKVIEW AVE & PEYTON STS, RICHMOND, VA 23228",VA,,Currently on the Final NPL,37.635831,-77.503611,51087
Superfund Site,KIM-STAN LANDFILL,"VA ROUTE 696, SELMA, VA 24474",VA,,Currently on the Final NPL,37.800278,-79.861667,51005
Toxic Release Inventory Facility,CELANESE ACETATE LLC - CELCO PLANT,"3520 Virginia Ave, Narrows, VA 24124",VA,,"Chemicals relased: 1,3-Butadiene, Polychlorinated biphenyls, Dichloromethane, Acetamide",37.345100,-80.762930,
Toxic Release Inventory Facility,CONCRETE PIPE & PRECAST LLC-HARRISONBURG PRECAST PLANT,"210 Stone Spring Rd, Harrisonburg, VA 22801",VA,,Chemicals relased: Lead,38.421703,-78.891006,
Toxic Release Inventory Facility,NEW MILLENNIUM BUILDING SYSTEMS,"100 Diuguids Lane, Salem, VA 24153",VA,,"Chemicals relased: Lead, Nickel",37.280610,-80.105690,
Toxic Release Inventory Facility,VIRGINIA PAVING ALEXANDRIA PLANT,"5601 Courtney Avenue, Alexandria, VA 22304",VA,,Chemicals relased: Polycyclic aromatic compounds,38.802900,-77.130080,
Toxic Release Inventory Facility,VIRGINIA CONCRETE SPOTSYLVANIA PLANT,"6110 Smith Station Road, Fredericksburg, VA 22407",VA,,Chemicals relased: Lead,38.209400,-77.540950,
Toxic Release Inventory Facility,BANKER STEEL CO LLC,"351 Rangoon Road, Lynchburg, VA 24502",VA,,"Chemicals relased: Lead, Nickel",37.327041,-79.192854,
Toxic Release Inventory Facility,AMERICAN PHOENIX INC,"121 Martha St, Danville, VA 24541",VA,,Chemicals relased: Cobalt  And Cobalt Compounds,36.543496,-79.392615,
Toxic Release Inventory Facility,ST TISSUE LLC,"34050 Union Camp Dr, Franklin, VA 23851",VA,,Chemicals relased: Lead,36.677580,-76.910980,
Toxic Release Inventory Facility,VIRGINIA CITY HYBRID ENERGY CENTER,"3425 Russell Creek Rd, Saint Paul, VA 24283",VA,,"Chemicals relased: Nickel  And Nickel Compounds, Naphthalene, Polycyclic aromatic compounds, Dioxin and dioxin-like compounds",36.913806,-82.339990,
Toxic Release Inventory Facility,EVOLVE STONE LLC,"200 Lenoir Drive, Winchester, VA 22603",VA,,Chemicals relased: Styrene,39.218170,-78.148530,
Toxic Release Inventory Facility,MUNTERS CORP,"43 Douglas Way, Natural Bridge Station, VA 24579",VA,,Chemicals relased: Nickel,37.601990,-79.513760,
Toxic Release Inventory Facility,INGEVITY VIRGINIA CORP,"958 E Riverside St, Covington, VA 24426",VA,,"Chemicals relased: Formaldehyde, Acetaldehyde, Dioxin and dioxin-like compounds",37.803884,-79.992181,
Toxic Release Inventory Facility,SUPERIOR CONCRETE MATERIALS INC. - DULLES,"44146 Wade Dr, Chantilly, VA 20152",VA,,Chemicals relased: Lead,38.919400,-77.475800,
Toxic Release Inventory Facility,AFETA CAMP PEARY,"1100 Executive Drive, Williamsburg, VA 23188",VA,,Chemicals relased: Lead,37.308689,-76.680749,
Toxic Release Inventory Facility,DYNAX AMERICA CORP,"568 E Park Dr, Roanoke, VA 24019",VA,,Chemicals relased: Methyl isobutyl ketone,37.344974,-79.870047,
Toxic Release Inventory Facility,US ARMY JOINT BASE MYER-HENDERSON HALL (JBM-HH),"204 Lee Ave, Fort Myer, VA 222111116",VA,,Chemicals relased: Lead,38.881196,-77.080161,
Toxic Release Inventory Facility,BINGHAM & TAYLOR,"601 Nalle Pl, Culpeper, VA 22701",VA,,"Chemicals relased: Lead, Nickel",38.473360,-77.991050,
Toxic Release Inventory Facility,JEWELL COKE CO LP,"1034 Dismal River Rd, Oakwood, VA 24631",VA,,Chemicals relased: Dioxin and dioxin-like compounds,37.234409,-82.036899,
Toxic Release Inventory Facility,PRE CON INC.,"321 Brown St, Petersburg, VA 23803",VA,,Chemicals relased: Lead,37.223917,-77.407345,
Toxic Release Inventory Facility,ASSOCIATED ASPHALT HOPEWELL LLC,"410 Water St, Hopewell, VA 23860",VA,,Chemicals relased: Polycyclic aromatic compounds,37.311000,-77.272370,
Toxic Release Inventory Facility,TRELLEBORG MARINE SYSTEMS N.A. INC.,"532 Jack Enders Blvd, Berryville, VA 22611",VA,,"Chemicals relased: Toluene-2,4-diisocyanate",39.138550,-77.980835,
Toxic Release Inventory Facility,BREN MAR,"6315 Bren Mar Dr, Alexandria, VA 22312",VA,,Chemicals relased: Lead,38.796440,-77.157450,
Toxic Release Inventory Facility,PAPCO INC,"4920 Southern Blvd, Virginia Beach, VA 23462",VA,,"Chemicals relased: Benzene, Naphthalene, Ethylbenzene",36.840410,-76.149260,
Toxic Release Inventory Facility,PAPCO OIL CO,"407 Jefferson Avenue, Newport News, VA 23607",VA,,Chemicals relased: Naphthalene,36.967050,-76.412210,
Toxic Release Inventory Facility,LADYSMITH COMBUSTION TURBINE STATION,"8063 Cedon Rd, Woodford, VA 22580",VA,,"Chemicals relased: Naphthalene, Polycyclic aromatic compounds",38.064527,-77.508465,
Toxic Release Inventory Facility,VIRGINIA MARBLE MANUFACTURERS INC,"Corner Of Brunswick & Oak St, Kenbridge, VA 23944",VA,,Chemicals relased: Styrene,36.957940,-78.124203,
Toxic Release Inventory Facility,VIRGINIA CONCRETE DULLES PLANT,"44866 Old Ox Rd, Sterling, VA 20166",VA,,Chemicals relased: Lead,38.984220,-77.448960,
Toxic Release Inventory Facility,DOWTY A GE AEROSPACE CO,"114 Powers Ct, Sterling, VA 20166",VA,,Chemicals relased: Lead,38.995470,-77.441300,
Toxic Release Inventory Facility,KOPPERS INC (ROANOKE),"4020 Koppers Rd, Salem, VA 24153",VA,,"Chemicals relased: Creosote, Polycyclic aromatic compounds",37.272860,-80.133610,
Toxic Release Inventory Facility,KYANITE MINING CORP MULLITE PLANT,"5836 Buffalo Road, Dillwyn, VA 23936",VA,,Chemicals relased: Polycyclic aromatic compounds,37.556694,-78.438806,
Toxic Release Inventory Facility,US ARMY NATIONAL GUARD FORT PICKETT (RANGES),"Us Pfo Building 316 Fort Pickett, Blackstone, VA 23824",VA,,"Chemicals relased: Lead, Lead",37.051067,-77.946196,
Toxic Release Inventory Facility,US NAVY JOINT EXPEDITIONARY FORT STORY BASE,"300 Atlantic Avenue, Virginia Beach, VA 23459",VA,,Chemicals relased: Lead,36.921310,-76.001780,
Toxic Release Inventory Facility,EATON CORP - WILLIAMSBURG MANUFACTURING,"149 Warwick Court, Williamsburg, VA 23185",VA,,Chemicals relased: Nickel,37.261880,-76.657740,
Toxic Release Inventory Facility,VIRGINIA PAVING CO,"23232 Shaw Rd, Sterling, VA 20166",VA,,Chemicals relased: Polycyclic aromatic compounds,38.972650,-77.426340,
Toxic Release Inventory Facility,FEDERAL CORRECTIONAL COMPLEX PETERSBURG,"1060 River Rd, Hopewell, VA 23860",VA,,Chemicals relased: Lead,37.298240,-77.340550,
Toxic Release Inventory Facility,GEORGE BUSH CENTER FOR INTELLIGENCE (CIA),"1000 Colonial Farm Rd, Mc Lean, VA 22101",VA,,"Chemicals relased: Cumene, Naphthalene, Ethylbenzene",38.953978,-77.151991,
Toxic Release Inventory Facility,LORTON RMC PLANT,"9420 Gunston Cove Rd, Lorton, VA 22079",VA,,Chemicals relased: Lead,38.700480,-77.222870,
Toxic Release Inventory Facility,BEAR GARDEN GENERATING STATION,"2608 C.G. Woodson Road, New Canton, VA 23123",VA,,"Chemicals relased: Naphthalene, Polycyclic aromatic compounds",37.698199,-78.292042,
Toxic Release Inventory Facility,POSSUM POINT POWER STATION,"19000 Possum Point Rd, Dumfries, VA 22026",VA,,"Chemicals relased: Polycyclic aromatic compounds, Naphthalene",38.539100,-77.278600,
Toxic Release Inventory Facility,SICPA SECURINK CORP,"8000 Research Way, Springfield, VA 22153",VA,,Chemicals relased: Toluene diisocyanate (mixed isomers),38.739806,-77.205083,
Toxic Release Inventory Facility,TTM TECHNOLOGIES N.A. LLC.,"1200 Severn Way, Dulles, VA 20166",VA,,Chemicals relased: Formaldehyde,39.020928,-77.431277,
Toxic Release Inventory Facility,CMC REBAR,"9434 Crossroads Pkwy, Fredericksburg, VA 22408",VA,,Chemicals relased: Nickel compounds,38.219340,-77.437530,
Toxic Release Inventory Facility,HITACHI ENERGY USA INC.,"2135 Philpott Rd, South Boston, VA 24592",VA,,"Chemicals relased: Lead, Nickel",36.675248,-78.923646,
Toxic Release Inventory Facility,AQUATIC CO,"1100 Industrial Park Rd Halifax Industrial Park, South Boston, VA 24592",VA,,Chemicals relased: Styrene,36.668404,-78.930964,
Toxic Release Inventory Facility,BLUE RIDGE FIBERBOARD,"250 Celotex Dr, Danville, VA 24541",VA,,Chemicals relased: Polycyclic aromatic compounds,36.543500,-79.352500,
Toxic Release Inventory Facility,FTG CORP.,"1026 Warrenton Rd, Fredericksburg, VA 22406",VA,,Chemicals relased: Lead,38.362710,-77.520970,
Toxic Release Inventory Facility,HUBER ENGINEERED WOODS LLC,"1000 Chaney Ln, Crystal Hill, VA 24539",VA,,"Chemicals relased: Acetaldehyde, Acrolein, Formaldehyde",36.832800,-78.920200,
Toxic Release Inventory Facility,POLYNT COMPOSITES USA INC.,"920 Tightsqueeze Ind Us Trial Rd, Chatham, VA 24531",VA,,"Chemicals relased: Styrene, Ethylbenzene",36.777790,-79.408890,
Toxic Release Inventory Facility,SAFETY-KLEEN SYSTEMS CHESTER (CVA),"1200 W 100 Rd, Chester, VA 23836",VA,,Chemicals relased: Polycyclic aromatic compounds,37.350891,-77.381283,
Toxic Release Inventory Facility,AMPAC FINE CHEMICALS VIRGINIA LLC,"2820 N Normandy Drive, Petersburg, VA 23805",VA,,Chemicals relased: Dichloromethane,37.189167,-77.348333,
Toxic Release Inventory Facility,U.S. AMINES (PORTSMOUTH) LLC,"3230 W Norfolk Rd, Portsmouth, VA 23703",VA,,Chemicals relased: 3-Chloro-2-methyl-1-propene,36.861298,-76.344998,
Toxic Release Inventory Facility,YORKTOWN POWER STATION,"1600 Waterview Rd, Yorktown, VA 23692",VA,,"Chemicals relased: Naphthalene, Polycyclic aromatic compounds",37.215340,-76.462130,
Toxic Release Inventory Facility,HOWMET CASTINGS & SERVICES INC,"One Howmet Dr, Hampton, VA 23661",VA,,"Chemicals relased: Cobalt, Nickel",37.011990,-76.395320,
Toxic Release Inventory Facility,ERGON ASPHALT PARTNERS LP. - NEWPORT NEWS VA,"801 Terminal Ave, Newport News, VA 23607",VA,,Chemicals relased: Polycyclic aromatic compounds,36.969800,-76.417310,
Toxic Release Inventory Facility,SAFETY-KLEEN SYSTEMS CHESAPEAKE (CPK),"4545 Bainbridge Blvd, Chesapeake, VA 23320",VA,,Chemicals relased: Polycyclic aromatic compounds,36.767850,-76.289060,
Toxic Release Inventory Facility,KAISER ALUMINUM FABRICATED PRODUCTS LLC,"1901 Reymet Rd, Richmond, VA 23237",VA,,Chemicals relased: Lead,37.391400,-77.415940,
Toxic Release Inventory Facility,SUPER RADIATOR COILS,"451 Southlake Blvd, Richmond, VA 23236",VA,,Chemicals relased: Nickel,37.499590,-77.603300,
Toxic Release Inventory Facility,STERILIZATION SERVICES OF VIRGINIA,"5674 Eastport Blvd, Henrico, VA 23231",VA,,Chemicals relased: Ethylene oxide,37.502778,-77.355556,
Toxic Release Inventory Facility,ANHEUSER-BUSCH LLC,"7801 Pocahontas Trail, Williamsburg, VA 23185",VA,,Chemicals relased: Polycyclic aromatic compounds,37.237518,-76.652662,
Toxic Release Inventory Facility,BALL METAL BEVERAGE CONTAINER CORP,"8935 Pocahontas Trail James River Commerce Center, Williamsburg, VA 23185",VA,,Chemicals relased: Lead,37.208060,-76.611780,
Toxic Release Inventory Facility,SOUTH ATLANTIC GALVANIZING LLC,"11022 Lewistown Rd, Ashland, VA 23005",VA,,Chemicals relased: Lead,37.712740,-77.472450,
Toxic Release Inventory Facility,GORDONSVILLE POWER STATION,"819 Hill Rd, Gordonsville, VA 22942",VA,,"Chemicals relased: Naphthalene, Polycyclic aromatic compounds",38.124685,-78.203024,
Toxic Release Inventory Facility,CABINETWORKS GROUP - MOUNT JACKSON PLANT,"1325 Industrial Park Rd, Mount Jackson, VA 22842",VA,,Chemicals relased: Ethylbenzene,38.781872,-78.694947,
Toxic Release Inventory Facility,FIBERGLASS ENGINEERING CO,"5019 Airport Rd, Midland, VA 22728",VA,,Chemicals relased: Styrene,38.591850,-77.708470,
Toxic Release Inventory Facility,HEXATRONIC ROCHESTER CABLE INC.,"751 Old Brandy Rd, Culpeper, VA 22701",VA,,"Chemicals relased: Nickel, Lead",38.479349,-77.981980,
Toxic Release Inventory Facility,RPS COMPOSITES VIRGINIA INC.,"211 E 4Th St, Front Royal, VA 22630",VA,,Chemicals relased: Styrene,38.923950,-78.189700,
Toxic Release Inventory Facility,AXALTA COATING SYSTEMS USA LLC-FRONT ROYAL PLANT,"7961 Winchester Rd, Front Royal, VA 22630",VA,,"Chemicals relased: Methyl acrylate, 1,2-Butylene oxide, Ethylbenzene, Styrene, Acrylonitrile, Methyl isobutyl ketone, Naphthalene",38.981036,-78.174118,
Toxic Release Inventory Facility,CHESTERFIELD POWER STATION,"500 Coxendale Rd, Chester, VA 23836",VA,,"Chemicals relased: Polycyclic aromatic compounds, Dioxin and dioxin-like compounds, Naphthalene",37.382100,-77.377900,
Toxic Release Inventory Facility,ARKEMA INC,"601 Tightsqueeze Ind Us Trial Rd, Chatham, VA 24531",VA,,Chemicals relased: Toluene diisocyanate (mixed isomers),36.781700,-79.409700,
Toxic Release Inventory Facility,STEELFAB INC OF VIRGINIA,"1510 Reese St, Emporia, VA 23847",VA,,"Chemicals relased: Nickel, Lead",36.703257,-77.527093,
Toxic Release Inventory Facility,VIRGINIA MARBLE MANUFACTURERS INC,"1201 5Th Ave, Kenbridge, VA 23944",VA,,Chemicals relased: Styrene,36.963374,-78.124198,
Toxic Release Inventory Facility,GP BIG ISLAND LLC,"9363 Lee-Jackson Hwy, Big Island, VA 24526",VA,,Chemicals relased: Acetaldehyde,37.532832,-79.355595,
Toxic Release Inventory Facility,DAVIS-FROST INC,"3416 Candlers Mountain Rd, Lynchburg, VA 24502",VA,,Chemicals relased: Ethylbenzene,37.366690,-79.173630,
Toxic Release Inventory Facility,SUNLITE PLASTICS INC.,"846 Keezletown Rd, Weyers Cave, VA 24486",VA,,Chemicals relased: Di(2-ethylhexyl) phthalate,38.277630,-78.922770,
Toxic Release Inventory Facility,MODINE MANUFACTURING CO,"1221 Magnolia Ave, Buena Vista, VA 24416",VA,,Chemicals relased: Nickel,37.725026,-79.360539,
Toxic Release Inventory Facility,APPALACHIAN PLASTICS INC.,"34001 Glove Dr, Glade Spring, VA 24340",VA,,Chemicals relased: Styrene,36.772970,-81.778000,
Toxic Release Inventory Facility,GUARDIAN FABRICATION LLC - PLANT 2,"110 Jack Guynn Dr, Galax, VA 24333",VA,,Chemicals relased: Lead,36.690353,-80.891515,
Toxic Release Inventory Facility,STRONGWELL CORP BRISTOL,"400 Commonwealth Ave, Bristol, VA 24201",VA,,Chemicals relased: Styrene,36.600840,-82.190350,
Toxic Release Inventory Facility,YOKOHAMA TIRE MANUFACTURING VIRGINIA LLC,"1500 Indiana St, Salem, VA 24153",VA,,Chemicals relased: Polycyclic aromatic compounds,37.275920,-80.041970,
Toxic Release Inventory Facility,MEDECO SECURITY LOCKS INC.,"3625 Allegheny Dr, Salem, VA 24153",VA,,Chemicals relased: Lead,37.279280,-80.124530,
Toxic Release Inventory Facility,GREAT SOUTHERN WOOD - VA INC.,"1050 N Main St, Rocky Mount, VA 24151",VA,,Chemicals relased: Arsenic compounds,37.010960,-79.893470,
Toxic Release Inventory Facility,VOLVO GROUP N.A. LLC,"4881 Cougar Trail Road, Dublin, VA 24084",VA,,"Chemicals relased: Polycyclic aromatic compounds, Ethylbenzene",37.075830,-80.711110,
Toxic Release Inventory Facility,MAR-BAL INC.,"5400 Reserve Way, Dublin, VA 24084",VA,,Chemicals relased: Styrene,37.084100,-80.673990,
Toxic Release Inventory Facility,WOLVERINE ADVANCED MATERIALS,"3175 State St, Blacksburg, VA 24060",VA,,"Chemicals relased: Methyl isobutyl ketone, N,N-Dimethylformamide",37.191180,-80.387340,
Toxic Release Inventory Facility,WOLVERINE ADVANCED MATERIALS,"201 Industrial Park Rd, Blacksburg, VA 24060",VA,,Chemicals relased: Methyl isobutyl ketone,37.194207,-80.399612,
Toxic Release Inventory Facility,FEDERAL MOGUL POWERTRAIN LLC.,"300 Industrial Park Rd Se, Blacksburg, VA 24060",VA,,Chemicals relased: Lead,37.192593,-80.397575,
Toxic Release Inventory Facility,STEEL DYNAMICS INC ROANOKE BAR DIV,"102 Westside Blvd, Roanoke, VA 24017",VA,,Chemicals relased: Nickel compounds,37.272510,-79.998610,
